hippo_id,smiles,inchikey,required_amount_mg,quoted_amount,quote_currency,quote_price,quote_lead_time_days,quote_supplier,quote_catalogue,quote_entry,quoted_smiles,quoted_purity,num_reaction_dependencies,num_product_dependencies,reaction_dependencies,product_dependencies,chemistry_types,scaffold_series
139964,CC1(C(=O)O)CCc2ccccc21,IJYVZCGPRUQYPX-UHFFFAOYSA-N,12.0,50.0,EUR,265.0,2,Enamine,EU stock,EN300-151836,CC1(C(=O)O)CCc2ccccc21,,12,12,"[138297, 138509, 138599, 138630, 151284, 151286, 151856, 151877, 151881, 151884, 151889, 151893]","[139965, 140197, 140287, 140318, 152332, 152334, 152904, 152925, 152929, 152932, 152937, 152941]",Amidation,"[124220, 124236]"
62363,NC(=O)C1(F)CCCNC1,LCIZBMVAXYHLPZ-UHFFFAOYSA-N,50.0,50.0,EUR,215.0,2,Enamine,EU stock,EN300-45168285,Cl.NC(=O)C1(F)CCCNC1,,50,50,"[120695, 120755, 120952, 122224, 122299, 122341, 122425, 122538, 122580, 122598, 122657, 122738, 122769, 122817, 122910, 123032, 123082, 123092, 123217, 123250, 123337, 123369, 123377, 123411, 123543, 123589, 132317, 132449, 132738, 133378, 133551, 145581, 146134, 147821, 148957, 149536, 150295, 151003, 151372, 151529, 151536, 151539, 151621, 151804, 151816, 151889, 151941, 152016, 152049, 152097]","[122850, 122914, 123122, 124462, 124539, 124584, 124679, 124793, 124835, 124853, 124912, 124993, 125026, 125075, 125172, 125295, 125348, 125359, 125488, 125522, 125612, 125644, 125652, 125686, 125818, 125865, 133689, 133827, 134124, 134828, 135003, 146373, 146940, 148739, 149915, 150537, 151316, 152044, 152420, 152577, 152584, 152587, 152669, 152852, 152864, 152937, 152989, 153064, 153097, 153145]",Amidation,"[122489, 122496, 124229, 124230, 124231, 124232, 124236]"
136286,Fc1cc(F)c2c(c1)CCN2,GYAAWNDWZKKUIR-UHFFFAOYSA-N,4.0,50.0,EUR,292.0,2,Enamine,EU stock,EN300-112790,Fc1cc(F)c2c(c1)CCN2,,4,4,"[134713, 136264, 136288, 136295]","[136287, 137910, 137934, 137941]",Formation_of_urea_from_two_amines,[122393]
122429,O=C(O)Cc1cocn1,JTTKIXKOKLCMST-UHFFFAOYSA-N,1.0,50.0,EUR,571.0,2,Enamine,EU stock,EN300-1663674,O=C(O)Cc1cocn1,,1,1,[120399],[122394],Amidation,[122394]
122430,Cn1cc2cccc(N)c2n1,KNZJAZZOKTUEHM-UHFFFAOYSA-N,1.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-28253280,Cl.Cl.Cn1cc2cccc(N)c2n1,,1,1,[120399],[122394],Amidation,[122394]
126065,Cc1ccnc(CCl)n1,KIXTVKIOVXMYGL-UHFFFAOYSA-N,12.0,50.0,EUR,100.0,2,Enamine,EU stock,EN300-116810,Cc1ccnc(CCl)n1,,12,12,"[124067, 126052, 126055, 126060, 126063, 126066, 126069, 126071, 126074, 126077, 126096, 126113]","[126402, 128323, 128326, 128331, 128334, 128337, 128340, 128342, 128345, 128348, 128367, 128384]",Williamson_ether_synthesis,[124233]
126624,O=C1CCc2cccc(O)c2N1,UDKMDIKMJWOSJP-UHFFFAOYSA-N,14.0,50.0,EUR,142.0,2,Enamine,EU stock,EN300-1215672,O=C1CCc2cccc(O)c2N1,,14,14,"[124252, 124678, 125052, 125053, 126074, 126259, 126818, 127472, 127495, 128047, 128809, 128810, 129520, 129521]","[126625, 127072, 127073, 127460, 127461, 128345, 128530, 129089, 129580, 129957, 129982, 130659, 131205, 131206]",Williamson_ether_synthesis,[124233]
139966,Cc1ccc2c(c1)CCC2C(=O)O,BNIJFBKRRIVWKC-UHFFFAOYSA-N,13.0,100.0,EUR,56.0,10,Enamine,Global catalog,EN300-3066554,Cc1ccc2c(c1)CCC2C(=O)O,,13,13,"[138298, 138375, 138379, 138381, 151287, 151904, 151909, 151919, 151922, 151935, 151936, 151937, 151941]","[139967, 140063, 140067, 140069, 152335, 152952, 152957, 152967, 152970, 152983, 152984, 152985, 152989]",Amidation,"[124220, 124236]"
124345,O=C(O)Cc1cccc(O)c1,FVMDYYGIDFPZAX-UHFFFAOYSA-N,18.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-54805,O=C(O)Cc1cccc(O)c1,,18,18,"[122125, 122631, 122633, 122634, 122635, 122657, 122660, 122680, 123728, 154309, 154835, 154911, 154913, 154917, 154919, 154931, 155037, 157589]","[124346, 124886, 124888, 124889, 124890, 124912, 124915, 124935, 126008, 155378, 155988, 156064, 156066, 156070, 156072, 156084, 156190, 158791]",Amidation,"[124229, 124235, 124237]"
155358,NC(=O)C1(O)CCNC1,CVCRPTIOZZCXMR-UHFFFAOYSA-N,35.0,50.0,EUR,193.0,2,Enamine,EU stock,EN300-172481,Cl.NC(=O)C1(O)CCNC1,,35,35,"[154435, 154458, 154613, 154615, 154680, 154731, 154744, 154777, 154800, 154909, 154917, 154979, 154992, 155032, 155036, 155094, 155136, 155154, 155224, 155225, 155250, 155304, 155336, 155373, 155500, 155511, 155592, 155598, 155633, 155720, 155761, 155780, 155962, 155978, 155984]","[155538, 155578, 155765, 155767, 155833, 155884, 155897, 155930, 155953, 156062, 156070, 156132, 156145, 156185, 156189, 156247, 156289, 156307, 156377, 156378, 156403, 156457, 156492, 156529, 156657, 156668, 156749, 156755, 156792, 156879, 156920, 156939, 157121, 157137, 157143]",Amidation,[124237]
62365,CNC(=O)C1CCCNC1,LEEDUUNLCWJQNG-UHFFFAOYSA-N,50.0,50.0,EUR,44.0,2,Enamine,EU stock,EN300-74129,CNC(=O)C1CCCNC1.Cl,,50,50,"[120701, 122218, 122367, 122495, 122574, 122592, 122633, 122794, 122811, 122901, 123026, 123085, 123116, 123244, 123332, 123424, 123524, 123536, 123595, 123686, 123710, 123730, 123751, 123753, 123762, 132328, 132455, 132717, 133014, 133386, 133545, 145575, 146169, 147801, 148951, 149578, 150300, 150997, 151434, 151482, 151523, 151575, 151615, 151798, 151810, 151935, 151986, 152043, 152092, 153842]","[122856, 124456, 124613, 124750, 124829, 124847, 124888, 125051, 125069, 125163, 125289, 125351, 125383, 125516, 125607, 125699, 125799, 125811, 125871, 125966, 125990, 126010, 126031, 126033, 126042, 133701, 133833, 134103, 134454, 134836, 134997, 146367, 146976, 148719, 149909, 150581, 151321, 152038, 152482, 152530, 152571, 152623, 152663, 152846, 152858, 152983, 153034, 153091, 153140, 154894]",Amidation,"[122489, 122496, 124229, 124230, 124231, 124232, 124236]"
122829,O=C(O)C1CSc2ccccc21,FDHVMZWQPQMDSU-UHFFFAOYSA-N,8.0,50.0,EUR,147.0,2,Enamine,EU stock,EN300-80468,O=C(O)C1CSc2ccccc21,,8,8,"[120677, 120679, 120691, 120692, 120694, 120695, 120701, 120704]","[122832, 122834, 122846, 122847, 122849, 122850, 122856, 122859]",Amidation,[122496]
125922,O=C(O)Cc1cc(Br)ccc1O,SKGHTMGJWQZJEI-UHFFFAOYSA-N,3.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-298660,O=C(O)Cc1cc(Br)ccc1O,,3,3,"[123643, 123770, 154782]","[125923, 126050, 155935]",Amidation,"[124229, 124237]"
122586,CCS(=O)(=O)c1ccc(OC)c(N)c1,XDLWNEUYUGKDTC-UHFFFAOYSA-N,1.0,50.0,EUR,43.0,2,Enamine,EU stock,EN300-317132,CCS(=O)(=O)c1ccc(OC)c(N)c1,,1,1,[120481],[122562],Formation_of_urea_from_two_amines,[122562]
124637,O=C(O)Cc1ccc(Br)cc1Br,FOTKDKHMRQKYHB-UHFFFAOYSA-N,10.0,100.0,EUR,27.0,10,Enamine,Global catalog,EN300-4266546,O=C(O)Cc1ccc(Br)cc1Br,,10,10,"[122386, 122765, 154949, 155761, 155770, 155792, 155795, 155797, 155804, 155818]","[124638, 125022, 156102, 156920, 156929, 156951, 156954, 156956, 156963, 156977]",Amidation,"[124229, 124237]"
155450,CNC(=O)C1CCNC1,BVOWXWSHDIGNRE-UHFFFAOYSA-N,36.0,50.0,EUR,94.0,2,Enamine,EU stock,EN300-257555,CNC(=O)C1CCNC1.Cl,,36,36,"[154416, 154503, 154565, 154603, 154647, 154720, 154755, 154766, 154856, 154882, 154896, 154919, 154965, 155016, 155021, 155077, 155126, 155150, 155240, 155242, 155262, 155322, 155347, 155394, 155447, 155542, 155572, 155595, 155602, 155708, 155795, 155830, 155910, 155916, 155966, 155981]","[155503, 155623, 155705, 155755, 155800, 155873, 155908, 155919, 156009, 156035, 156049, 156072, 156118, 156169, 156174, 156230, 156279, 156303, 156393, 156395, 156415, 156475, 156503, 156550, 156603, 156699, 156729, 156752, 156759, 156867, 156954, 156989, 157069, 157075, 157125, 157140]",Amidation,[124237]
