hippo_id,smiles,inchikey,required_amount_mg,num_poses,poses,tags,num_routes,num_reaction_steps,reaction_dependencies,reactant_dependencies,route_ids,chemistry_types,is_scaffold,scaffold_series,inspirations
155799,NC(=O)C1CCN(C(=O)Cc2c(F)cccc2F)C1,NRCTWQPWADUWGB-UHFFFAOYSA-N,1,2,"{299434, 299435}",['iter2'],1,{1},[154646],"{122505, 124641}",[34290],Amidation,False,[124237],A4317a
157125,CNC(=O)C1CCN(C(=O)C(N)c2ccc(O)cc2)C1,OGTLWFLKRDJDNT-UHFFFAOYSA-N,1,4,"{304322, 304323, 304324, 304325}",['iter2'],1,{1},[155966],"{124634, 155450}",[35610],Amidation,False,[124237],A4317a
156956,CC1(C(N)=O)CCN(C(=O)Cc2ccc(Br)cc2Br)C1,HRZRRBUXFMYWTO-UHFFFAOYSA-N,1,2,"{303549, 303550}",['iter2'],1,{1},[155797],"{155412, 124637}",[35441],Amidation,False,[124237],A4317a
124849,CC1CCC(C(N)=O)CN1C(=O)Cc1cccc(N)c1,QYJWOSHSSWOHMJ-UHFFFAOYSA-N,1,8,"{220384, 215115, 215116, 215117, 215118, 220381, 220382, 220383}",['iter2'],1,{1},[122594],"{124365, 62373}",[2259],Amidation,False,[124229],"A3665a, A4386a, A4202a"
122686,C[S+]([O-])c1ccccc1CC(=O)N1CCCC(C(N)=O)C1,FSXIUBBLTJPOEQ-UHFFFAOYSA-N,1,7,"{292593, 292594, 292595, 292596, 207706, 207707, 207708}",['iter2'],1,{1},[120559],"{122685, 62341}",[202],Amidation,False,[122496],A4386a
124520,CC1CCC(C(N)=O)CN1C(=O)C(O)c1ccccc1,MTSSFJZMNPMFPL-UHFFFAOYSA-N,1,16,"{214058, 214059, 214060, 214061, 214062, 214063, 214064, 214065, 219343, 219344, 219345, 219346, 219347, 219348, 219349, 219350}",['iter2'],1,{1},[122280],"{124353, 62373}",[1945],Amidation,False,[124229],"A3665a, A4386a, A4202a"
155723,NC(=O)C1CCN(C(=O)Cc2cc(F)ccc2Br)C1,SOHZMJHIVCCVJS-UHFFFAOYSA-N,1,2,"{299219, 299220}",['iter2'],1,{1},[154582],"{122505, 124562}",[34226],Amidation,False,[124237],A4317a
125964,NC(=O)C1(O)CCCN(C(=O)Cc2ccccc2F)C1,ZUBCAXXXVWVLRQ-UHFFFAOYSA-N,1,3,"{223802, 218564, 218565}",['iter2'],1,{1},[123684],"{124431, 62375}",[3347],Amidation,False,[124229],"A3665a, A4386a, A4202a"
122479,COc1ccccc1CC(=O)N(C)CCC(N)=O,HYRNBUDTYVNBBW-UHFFFAOYSA-N,1,2,"{207402, 207403}","['[Other] upload_061224', 'P3_20241211', '[Other] upload_1 2024-12-06']",4,{1},[120451],"{3936, 122504}","[77, 78, 79, 80]",Amidation,True,[122479],
126049,NC(C(=O)N1CC2CC(C1)C(=O)N2)c1cccc(Cl)c1,MJNAAEGIZVGLDD-UHFFFAOYSA-N,1,4,"{223560, 223557, 223558, 223559}",['iter2'],1,{1},[123769],"{19608, 62378}",[3432],Amidation,False,[124229],"A3665a, A4386a, A4202a"
152662,Cc1ccc2c(c1)C(C(=O)N1CCCC(O)(C(N)=O)C1)CC2,RBZZHIYILQFBQT-UHFFFAOYSA-N,1,4,"{282512, 282509, 282510, 282511}",['iter2'],1,{1},[151614],"{139989, 62375}",[31260],Amidation,False,[124236],"A3665a, A4386a, A4202a"
152482,CNC(=O)C1CCCN(C(=O)C2CCc3ccccc32)C1,NFHNTKKUSWTPRW-UHFFFAOYSA-N,1,4,"{281635, 281636, 281637, 281638}",['iter2'],1,{1},[151434],"{62365, 125495}",[31080],Amidation,False,[124236],"A3665a, A4386a, A4202a"
122846,O=C1NCC2CCN(C(=O)C3CSc4ccccc43)CC12,GETTUYBPGFPSRH-UHFFFAOYSA-N,1,7,"{292928, 292927, 208157, 208156, 292925, 292926, 208158}",['iter2'],1,{1},[120691],"{122829, 62359}",[334],Amidation,False,[122496],A4386a
125526,O=C1NCC2CCN(C(=O)Cc3ccc(Cl)cc3)CC12,RBUUYKUFRRBWCL-UHFFFAOYSA-N,1,4,"{217248, 222480, 222481, 217247}",['iter2'],1,{1},[123254],"{124323, 62359}",[2917],Amidation,False,[124229],"A3665a, A4386a, A4202a"
124448,Nc1cccc(C(O)C(=O)N2CC3CC(C2)C(=O)N3)c1,FZOKBGGMIZGFDL-UHFFFAOYSA-N,1,5,"{219092, 219093, 219094, 213819, 213820}",['iter2'],1,{1},[122210],"{62378, 124445}",[1875],Amidation,False,[124229],"A3665a, A4386a, A4202a"
156115,Cc1ccccc1CC(=O)N1CC2CNC(=O)C2C1,INSNLCRKOPKLPH-UHFFFAOYSA-N,1,4,"{300532, 300533, 300534, 300535}",['iter2'],1,{1},[154962],"{124336, 155460}",[34606],Amidation,False,[124237],A4317a
125869,CC1CCC(C(N)=O)CN1C(=O)C(=O)c1ccccc1,IYAIHTOPXHHKSU-UHFFFAOYSA-N,1,8,"{223502, 218254, 218256, 218257, 218255, 223503, 223504, 223505}",['iter2'],1,{1},[123593],"{124413, 62373}",[3256],Amidation,False,[124229],"A3665a, A4386a, A4202a"
